source,researchProductId,imageUrl,position,type,status,mime,size,localPath
ferm-living,cmtum851a00wim5etsppmhk4e,https://fermliving.com/cdn/shop/files/197764_1104272021_1.png?v=1762177928,0,primary,DOWNLOADED,image/png,197812,research-assets/ferm-living/cotton-black-soft-bolster-cushion-off-white/img-0.png
ferm-living,cmtum851a00wim5etsppmhk4e,https://fermliving.com/cdn/shop/files/197764_1104272021_1_x1200.png?v=1762177928,1,gallery,DOWNLOADED,image/png,98414,research-assets/ferm-living/cotton-black-soft-bolster-cushion-off-white/img-1.png
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432&width=1920,0,primary,DOWNLOADED,image/jpeg,25366,research-assets/cozy-garden/rattan-white-keep-garden-cushion-white-color/img-0.jpg
cozy-garden,cmtumdgvd01zam5etwpl13v8a,http://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432,1,gallery,DOWNLOADED,image/jpeg,25366,research-assets/cozy-garden/rattan-white-keep-garden-cushion-white-color/img-1.jpg
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432&width=3840,2,gallery,DOWNLOADED,image/jpeg,25366,research-assets/cozy-garden/rattan-white-keep-garden-cushion-white-color/img-2.jpg
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652610.jpg?v=1774657432&width=3840,3,gallery,VALIDATED,image/jpeg,142858,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652611.jpg?v=1774657432&width=3840,4,gallery,VALIDATED,image/jpeg,82519,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652612.jpg?v=1774657432&width=3840,5,gallery,VALIDATED,image/jpeg,38801,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652613.jpg?v=1774657432&width=3840,6,gallery,VALIDATED,image/jpeg,67722,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432&width=832,7,gallery,VALIDATED,image/jpeg,25366,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652610.jpg?v=1774657432&width=832,8,gallery,REJECTED,,,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652611.jpg?v=1774657432&width=832,9,gallery,REJECTED,,,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652612.jpg?v=1774657432&width=832,10,gallery,REJECTED,,,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652613.jpg?v=1774657432&width=832,11,gallery,REJECTED,,,
ferm-living,cmtun55u600dkm53jhg6uxxnu,https://fermliving.com/cdn/shop/files/997012_1104269276_1.png?v=1762179581,0,primary,DOWNLOADED,image/png,997060,research-assets/ferm-living/oak-glow-shelf-square-oiled/img-0.png
ferm-living,cmtun55u600dkm53jhg6uxxnu,https://fermliving.com/cdn/shop/files/997012_1104269276_1_x1200.png?v=1762179581,1,gallery,DOWNLOADED,image/png,473669,research-assets/ferm-living/oak-glow-shelf-square-oiled/img-1.png
lewpe,cmtumbuem01flm5etcwqcoiv2,http://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-product-0.jpg?v=1779140344&width=2048,0,primary,DOWNLOADED,image/jpeg,108348,research-assets/lewpe/glass-yellow-glow-semi-flush-ceiling-light/img-0.jpg
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-product-0.jpg?v=1779140344&width=2000,1,gallery,DOWNLOADED,image/jpeg,99764,research-assets/lewpe/glass-yellow-glow-semi-flush-ceiling-light/img-1.jpg
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-1.jpg?v=1779140344&width=2000,2,gallery,DOWNLOADED,image/jpeg,550577,research-assets/lewpe/glass-yellow-glow-semi-flush-ceiling-light/img-2.jpg
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-3.jpg?v=1779140344&width=2000,3,gallery,VALIDATED,image/jpeg,501255,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-4.jpg?v=1779140344&width=2000,4,gallery,VALIDATED,image/jpeg,385324,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-8.jpg?v=1779140529&width=600,5,gallery,VALIDATED,image/jpeg,21875,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-9.jpg?v=1779140529&width=2000,6,gallery,VALIDATED,image/jpeg,550577,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-6.jpg?v=1779140344&width=2000,7,gallery,VALIDATED,image/jpeg,396001,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-semi-flush-copper-red-dome.jpg?v=1781539765&width=800,8,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-product-0.jpg?v=1779140344&width=168,9,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-1.jpg?v=1779140344&width=168,10,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-3.jpg?v=1779140344&width=168,11,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-4.jpg?v=1779140344&width=168,12,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-8.jpg?v=1779140529&width=168,13,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-9.jpg?v=1779140529&width=168,14,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-6.jpg?v=1779140344&width=168,15,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-semi-flush-copper-red-dome.jpg?v=1781539765&width=168,16,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,http://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-6-arms-01_d0fd7f0d-3aad-41ca-9f4f-6c5e024a6ef3.jpg?v=1787793573&width=2048,0,primary,DOWNLOADED,image/jpeg,122668,research-assets/lewpe/metal-glow-curved-arm-ceiling-light/img-0.jpg
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-6-arms-01_d0fd7f0d-3aad-41ca-9f4f-6c5e024a6ef3.jpg?v=1787793573&width=1200,1,gallery,DOWNLOADED,image/jpeg,109493,research-assets/lewpe/metal-glow-curved-arm-ceiling-light/img-1.jpg
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-6-arms-02_9ef90347-40b6-4ca2-827f-67f119d14a2d.jpg?v=1787793571&width=1200,2,gallery,DOWNLOADED,image/jpeg,87823,research-assets/lewpe/metal-glow-curved-arm-ceiling-light/img-2.jpg
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-9-arms-03_869340bd-ba63-494a-b629-92be44bcb8fd.jpg?v=1787793572&width=1200,3,gallery,VALIDATED,image/jpeg,123931,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-9-arms-04_7eeee2c5-9543-4d80-8b41-f17d8d8d2ac4.jpg?v=1787793572&width=1200,4,gallery,VALIDATED,image/jpeg,120757,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-12-arms-05_d6452198-ff3f-47ff-b027-dde74e74a0ca.jpg?v=1787793572&width=1200,5,gallery,VALIDATED,image/jpeg,161139,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-12-arms-06_a5277104-49d3-4bee-8799-2a3d82cf4cc4.jpg?v=1787793572&width=1200,6,gallery,VALIDATED,image/jpeg,130841,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-6-arms-08_ad5e30b7-1e22-4164-80f5-33ce5b0f3a0b.jpg?v=1787793572&width=1200,7,gallery,VALIDATED,image/jpeg,229151,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-6-arms-in-09_ca94a332-4b82-4a21-b29b-d57e5ca9cea6.jpg?v=1787793573&width=1200,8,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-9-arms-10_af57cf1a-2359-4c0a-ba6a-a9143373fa83.jpg?v=1787793572&width=1200,9,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-9-arms-in-11_fb9c95f2-ae2d-4788-93e0-9ac607d0b192.jpg?v=1787793573&width=1200,10,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-12-arms-12_4d5d4cca-3478-498c-8d0d-6f307d30926d.jpg?v=1787793572&width=1200,11,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-12-arms-a-13_74a84463-9d11-4ad1-92bc-730f858dcfcc.jpg?v=1787793573&width=1200,12,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-6-arms-01_d0fd7f0d-3aad-41ca-9f4f-6c5e024a6ef3.jpg?v=1787793573&width=168,13,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-6-arms-02_9ef90347-40b6-4ca2-827f-67f119d14a2d.jpg?v=1787793571&width=168,14,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-9-arms-03_869340bd-ba63-494a-b629-92be44bcb8fd.jpg?v=1787793572&width=168,15,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-9-arms-04_7eeee2c5-9543-4d80-8b41-f17d8d8d2ac4.jpg?v=1787793572&width=168,16,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-12-arms-05_d6452198-ff3f-47ff-b027-dde74e74a0ca.jpg?v=1787793572&width=168,17,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-12-arms-06_a5277104-49d3-4bee-8799-2a3d82cf4cc4.jpg?v=1787793572&width=168,18,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-6-arms-08_ad5e30b7-1e22-4164-80f5-33ce5b0f3a0b.jpg?v=1787793572&width=168,19,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-6-arms-in-09_ca94a332-4b82-4a21-b29b-d57e5ca9cea6.jpg?v=1787793573&width=168,20,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-9-arms-10_af57cf1a-2359-4c0a-ba6a-a9143373fa83.jpg?v=1787793572&width=168,21,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-matte-black-with-9-arms-in-11_fb9c95f2-ae2d-4788-93e0-9ac607d0b192.jpg?v=1787793573&width=168,22,gallery,REJECTED,,,
lewpe,cmtunaniw010dm50hw4i4f3j9,https://www.lewpe.com/cdn/shop/files/balsemao-curved-arm-chandelier-in-polished-gold-with-12-arms-12_4d5d4cca-3478-498c-8d0d-6f307d30926d.jpg?v=1787793572&width=168,23,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,http://www.lewpe.com/cdn/shop/files/valenca-v2-product-photo.png?v=1779220215&width=2048,0,primary,DOWNLOADED,image/png,970513,research-assets/lewpe/glass-halo-sconce-ring-base/img-0.png
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v2-product-photo.png?v=1779220215&width=1000,1,gallery,DOWNLOADED,image/png,929041,research-assets/lewpe/glass-halo-sconce-ring-base/img-1.png
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v4-product-photo.png?v=1779220215&width=1000,2,gallery,DOWNLOADED,image/png,939173,research-assets/lewpe/glass-halo-sconce-ring-base/img-2.png
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v2-lifestyle-2.jpg?v=1779220215&width=2000,3,gallery,VALIDATED,image/jpeg,637311,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v2-lifestyle-1.jpg?v=1779220215&width=2000,4,gallery,VALIDATED,image/jpeg,397363,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v4-lifestyle-3.jpg?v=1779220215&width=2000,5,gallery,VALIDATED,image/jpeg,350158,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v4-lifestyle-1.jpg?v=1779220223&width=2000,6,gallery,VALIDATED,image/jpeg,357327,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-glass-ring-base-product-1.jpg?v=1780192336&width=800,7,gallery,VALIDATED,image/jpeg,48159,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-glass-ring-base-product-2.jpg?v=1780192336&width=600,8,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v2-product-photo.png?v=1779220215&width=168,9,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v4-product-photo.png?v=1779220215&width=168,10,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v2-lifestyle-2.jpg?v=1779220215&width=168,11,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v2-lifestyle-1.jpg?v=1779220215&width=168,12,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v4-lifestyle-3.jpg?v=1779220215&width=168,13,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-v4-lifestyle-1.jpg?v=1779220223&width=168,14,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-glass-ring-base-product-1.jpg?v=1780192336&width=168,15,gallery,REJECTED,,,
lewpe,cmtunas0c0139m50hjnfthpvw,https://www.lewpe.com/cdn/shop/files/valenca-glass-ring-base-product-2.jpg?v=1780192336&width=168,16,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,http://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-black-band-on-a-frosted-01.jpg?v=1787605629&width=2048,0,primary,DOWNLOADED,image/jpeg,83006,research-assets/lewpe/aluminium-ambient-wall-sconce-acrylic/img-0.jpg
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-black-band-on-a-frosted-01.jpg?v=1787605629&width=1200,1,gallery,DOWNLOADED,image/jpeg,69820,research-assets/lewpe/aluminium-ambient-wall-sconce-acrylic/img-1.jpg
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-white-band-on-a-frosted-02.jpg?v=1787605630&width=1200,2,gallery,DOWNLOADED,image/jpeg,121621,research-assets/lewpe/aluminium-ambient-wall-sconce-acrylic/img-2.jpg
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-black-band-on-a-frosted-03.jpg?v=1787605630&width=1200,3,gallery,VALIDATED,image/jpeg,73204,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-white-band-on-a-frosted-04.jpg?v=1787605629&width=1200,4,gallery,VALIDATED,image/jpeg,83088,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-warm-white-light-beside-a-bed-up-06.jpg?v=1787605630&width=1200,5,gallery,VALIDATED,image/jpeg,167403,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-cool-white-light-above-a-linen-in-01.jpg?v=1788374505&width=1200,6,gallery,VALIDATED,image/jpeg,182408,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-white-with-warm-white-light-on-a-plaster-in-08.jpg?v=1787605630&width=1200,7,gallery,VALIDATED,image/jpeg,180510,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-white-with-cool-white-light-in-a-gallery-09.jpg?v=1787605630&width=1200,8,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-warm-white-light-as-a-wall-accent-10.jpg?v=1787605630&width=1200,9,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-warm-white-light-above-a-console-11.jpg?v=1787605630&width=1200,10,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-black-band-on-a-frosted-01.jpg?v=1787605629&width=168,11,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-white-band-on-a-frosted-02.jpg?v=1787605630&width=168,12,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-black-band-on-a-frosted-03.jpg?v=1787605630&width=168,13,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-strip-led-wall-sconce-with-a-white-band-on-a-frosted-04.jpg?v=1787605629&width=168,14,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-warm-white-light-beside-a-bed-up-06.jpg?v=1787605630&width=168,15,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-cool-white-light-above-a-linen-in-01.jpg?v=1788374505&width=168,16,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-white-with-warm-white-light-on-a-plaster-in-08.jpg?v=1787605630&width=168,17,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-white-with-cool-white-light-in-a-gallery-09.jpg?v=1787605630&width=168,18,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-warm-white-light-as-a-wall-accent-10.jpg?v=1787605630&width=168,19,gallery,REJECTED,,,
lewpe,cmtunaj8500u3m53jx3uwg0qi,https://www.lewpe.com/cdn/shop/files/ancos-sconce-in-black-with-warm-white-light-above-a-console-11.jpg?v=1787605630&width=168,20,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229.jpg?v=1774657568&width=1920,0,primary,DOWNLOADED,image/jpeg,132510,research-assets/cozy-garden/steel-green-terrace-x150-x70-galvanized/img-0.jpg
cozy-garden,cmtume8nq0258m5etkvto8s4f,http://thecozygarden.com/cdn/shop/files/316229.jpg?v=1774657568,1,gallery,DOWNLOADED,image/jpeg,132510,research-assets/cozy-garden/steel-green-terrace-x150-x70-galvanized/img-1.jpg
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229.jpg?v=1774657568&width=3840,2,gallery,DOWNLOADED,image/jpeg,132510,research-assets/cozy-garden/steel-green-terrace-x150-x70-galvanized/img-2.jpg
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959621.jpg?v=1774657568&width=3840,3,gallery,VALIDATED,image/jpeg,47760,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959622.jpg?v=1774657568&width=3840,4,gallery,VALIDATED,image/jpeg,44882,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959623.jpg?v=1774657568&width=3840,5,gallery,VALIDATED,image/jpeg,41547,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959624.jpg?v=1774657568&width=3840,6,gallery,VALIDATED,image/jpeg,40695,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959625.jpg?v=1774657568&width=3840,7,gallery,VALIDATED,image/jpeg,48091,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959626.jpg?v=1774657568&width=3840,8,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229.jpg?v=1774657568&width=832,9,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959621.jpg?v=1774657568&width=832,10,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959622.jpg?v=1774657568&width=832,11,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959623.jpg?v=1774657568&width=832,12,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959624.jpg?v=1774657568&width=832,13,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959625.jpg?v=1774657568&width=832,14,gallery,REJECTED,,,
cozy-garden,cmtume8nq0258m5etkvto8s4f,https://thecozygarden.com/cdn/shop/files/316229_63959626.jpg?v=1774657568&width=832,15,gallery,REJECTED,,,
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091.jpg?v=1774657574&width=1920,0,primary,DOWNLOADED,image/jpeg,125416,research-assets/cozy-garden/steel-anthracite-texture-galvanized-x32-x60/img-0.jpg
cozy-garden,cmtumea1r025hm5et48iw8cgw,http://thecozygarden.com/cdn/shop/files/47091.jpg?v=1774657574,1,gallery,DOWNLOADED,image/jpeg,125416,research-assets/cozy-garden/steel-anthracite-texture-galvanized-x32-x60/img-1.jpg
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091.jpg?v=1774657574&width=3840,2,gallery,DOWNLOADED,image/jpeg,125416,research-assets/cozy-garden/steel-anthracite-texture-galvanized-x32-x60/img-2.jpg
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091_64059841.jpg?v=1774657574&width=3840,3,gallery,VALIDATED,image/jpeg,70219,
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091_64059842.jpg?v=1774657574&width=3840,4,gallery,VALIDATED,image/jpeg,65663,
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091_64059843.jpg?v=1774657574&width=3840,5,gallery,VALIDATED,image/jpeg,24371,
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091_64059844.jpg?v=1774657574&width=3840,6,gallery,VALIDATED,image/jpeg,60548,
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091_64059845.jpg?v=1774657574&width=3840,7,gallery,VALIDATED,image/jpeg,40887,
cozy-garden,cmtumea1r025hm5et48iw8cgw,https://thecozygarden.com/cdn/shop/files/47091_64059846.jpg?v=1774657574&width=3840,8,gallery,REJECTED,,,
